Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
US,2021-01-02 05:22:33,42.18332217,-111.8149666,916,8,0,908,6601.326030556356,0.8733624454148472
US,2021-01-02 05:22:33,44.22800938,-111.4809943,871,14,0,857,6649.362546759295,1.6073478760045925
US,2021-01-02 05:22:33,44.06482372,-116.398376,1416,21,0,1395,7818.021201413428,1.4830508474576272
US,2021-01-02 05:22:33,42.96927962,-114.8108306,1147,18,0,1129,7556.492522564069,1.5693112467306016
US,2021-01-02 05:22:33,45.84721541,-115.4634436,1024,15,0,1009,6143.877122457551,1.46484375
US,2021-01-02 05:22:33,43.82078483,-112.3131749,2067,15,0,2052,6919.754946268957,0.7256894049346879
US,2021-01-02 05:22:33,42.68891267,-114.2655033,2217,16,0,2201,9081.599213501557,0.7216959855660803
US,2021-01-02 05:22:33,47.67282258,-116.7020872,12612,116,0,12496,7611.483611652595,0.9197589597209008
US,2021-01-02 05:22:33,46.81587887,-116.7113698,2154,6,0,2148,5370.499650942455,0.2785515320334262
US,2021-01-02 05:22:33,44.9438088,-113.9309747,462,9,0,453,5755.574934595739,1.948051948051948
US,2021-01-02 05:22:33,46.23315327,-116.434146,342,5,0,337,8910.89108910891,1.4619883040935673
US,2021-01-02 05:22:33,43.0012336,-114.1358773,434,9,0,425,8087.961237420797,2.0737327188940093
US,2021-01-02 05:22:33,43.78141028,-111.65384740000002,5248,18,0,5230,13150.575087077455,0.3429878048780488
US,2021-01-02 05:22:33,42.85518524,-113.6357257,2062,23,0,2039,9800.84604781596,1.115421920465567
US,2021-01-02 05:22:33,46.32638236,-116.7500975,3027,44,0,2983,7491.090873094437,1.453584407003634
US,2021-01-02 05:22:33,42.19494279999999,-112.5407838,250,2,0,248,5517.545795630103,0.8
US,2021-01-02 05:22:33,42.58016894,-116.1693871,886,20,0,866,7493.86788463165,2.2573363431151243
US,2021-01-02 05:22:33,44.00545243,-116.7647695,2062,24,0,2038,8609.243872907186,1.1639185257032008
US,2021-01-02 05:22:33,42.69254894,-112.83957420000002,546,4,0,542,7108.449420648353,0.7326007326007326
US,2021-01-02 05:22:33,47.35364087,-115.8916749,840,26,0,814,6520.726595249185,3.095238095238096
US,2021-01-02 05:22:33,43.75303583,-111.2056773,723,2,0,721,5954.537967385933,0.2766251728907331
US,2021-01-02 05:22:33,42.35440512,-114.6685381,7946,113,0,7833,9146.15898156035,1.4220991693934055
US,2021-01-02 05:22:33,35.768908300181025,-71.11371388385798,1,0,0,1,5738.940929020448,0.0
US,2021-01-02 05:22:33,44.76728382,-115.5676773,482,3,0,479,4231.039325842697,0.6224066390041494
US,2021-01-02 05:22:33,44.45275475,-116.7847688,994,14,0,980,9750.833823817931,1.408450704225352
US,2021-01-02 05:22:33,39.98815591,-91.18786813,6477,73,0,6404,9898.372430656376,1.1270649992280375
US,2021-01-02 05:22:33,37.18049267,-89.32910838,341,7,0,334,5919.111265405311,2.0527859237536656
US,2021-01-02 05:22:33,38.88829622,-89.43534887,1554,15,0,1539,9460.611226104957,0.9652509652509652
US,2021-01-02 05:22:33,42.32359279,-88.82345779,5070,61,0,5009,9468.848050201705,1.203155818540434
US,2021-01-02 05:22:33,39.96209138,-90.75068024,451,5,0,446,6856.1872909699,1.1086474501108647
US,2021-01-02 05:22:33,41.40385234,-89.5283051,2813,66,0,2747,8621.42944710065,2.3462495556345537
US,2021-01-02 05:22:33,39.16840183,-90.66330078,381,1,0,380,8039.6708166279805,0.2624671916010498
US,2021-01-02 05:22:33,42.06823429,-89.93395545,1333,31,0,1302,9318.420132820693,2.3255813953488373
US,2021-01-02 05:22:33,39.96991073,-90.24734436,1586,19,0,1567,13056.721824318762,1.1979823455233292
US,2021-01-02 05:22:33,40.13919438,-88.20046615,13832,84,0,13748,6596.435673783556,0.6072874493927125
US,2021-01-02 05:22:33,39.54581621,-89.27780482,2600,49,0,2551,8048.538880633977,1.8846153846153848
US,2021-01-02 05:22:33,39.33425789,-87.78705622,1212,24,0,1188,7849.232562657859,1.98019801980198
US,2021-01-02 05:22:33,38.75388572,-88.48914513,1198,32,0,1166,9086.771844660194,2.671118530884808
US,2021-01-02 05:22:33,38.60704876,-89.42385254,4485,75,0,4410,11940.258772163355,1.6722408026755853
US,2021-01-02 05:22:33,39.51949084,-88.22358557,4294,70,0,4224,8482.645542363842,1.6301816488122962
US,2021-01-02 05:22:33,41.84144849,-87.81658794,393652,7860,0,385792,7643.382347944258,1.9966874295062644
US,2021-01-02 05:22:33,39.0032229,-87.75954624,1578,20,0,1558,8453.420474634382,1.267427122940431
US,2021-01-02 05:22:33,39.27432424,-88.2401158,937,14,0,923,8703.325283299275,1.4941302027748131
US,2021-01-02 05:22:33,40.17514519,-88.90959682,915,18,0,897,5851.131858293899,1.9672131147540983
US,2021-01-02 05:22:33,41.89373302,-88.76958483,6643,78,0,6565,6332.878919320858,1.1741682974559686
US,2021-01-02 05:22:33,39.76768052,-88.21854195,1854,22,0,1832,9524.788081171331,1.186623516720604
US,2021-01-02 05:22:33,41.85116968,-88.08642662,61805,958,0,60847,6696.672846321624,1.5500364048216164
US,2021-01-02 05:22:33,39.6809186,-87.74759563,1344,27,0,1317,7831.711438727347,2.008928571428572
US,2021-01-02 05:22:33,38.41353228,-88.05720863,397,5,0,392,6207.97498045348,1.2594458438287153
US,2021-01-02 05:22:33,39.05935711,-88.58969584,3860,52,0,3808,11350.27052458245,1.3471502590673574
US,2021-01-02 05:22:33,39.00072038,-89.02452658,2664,46,0,2618,12485.9392575928,1.7267267267267268
US,2021-01-02 05:22:33,40.59706922,-88.22350769,1227,37,0,1190,9466.862124836049,3.015484922575387
US,2021-01-02 05:22:33,37.99189086,-88.92567818,3362,48,0,3314,8739.504536119992,1.4277215942891135
US,2021-01-02 05:22:33,40.47289135,-90.20862357,2342,28,0,2314,6820.034944670938,1.1955593509820666
US,2021-01-02 05:22:33,37.76430935,-88.22953869,330,3,0,327,6835.128417564209,0.9090909090909092
US,2021-01-02 05:22:33,39.35907414,-90.388865,1115,30,0,1085,8597.424627958979,2.690582959641256
US,2021-01-02 05:22:33,41.28569601,-88.41905692,3859,44,0,3815,7558.66337603322,1.1401917595231923
US,2021-01-02 05:22:33,38.08163641,-88.53883373,601,10,0,591,7405.125677673731,1.663893510815308
US,2021-01-02 05:22:33,40.40423981,-91.16313899,1316,20,0,1296,7431.669302010391,1.5197568389057752
US,2021-01-02 05:22:33,37.51810645,-88.26873022,217,7,0,210,5679.141585972258,3.225806451612903
US,2021-01-02 05:22:33,40.81908672,-90.92491462,397,4,0,393,5973.517905507072,1.0075566750629723
US,2021-01-02 05:22:33,41.3533994,-90.13296166,3692,39,0,3653,7548.095598307198,1.056338028169014
US,2021-01-02 05:22:33,40.74717633,-87.82466784,2323,49,0,2274,8567.52968945932,2.109341368919501
US,2021-01-02 05:22:33,37.78595185,-89.38232563,3650,51,0,3599,6431.718061674009,1.3972602739726028
US,2021-01-02 05:22:33,39.01054275,-88.15437049,894,13,0,881,9302.809573361084,1.45413870246085
US,2021-01-02 05:22:33,38.29980057,-88.9240025,2926,81,0,2845,7764.568517142554,2.768284347231716
US,2021-01-02 05:22:33,39.08869046,-90.35393073,1972,30,0,1942,9057.089055251918,1.5212981744421907
US,2021-01-02 05:22:33,42.36542373,-90.21094405,1388,21,0,1367,6536.378620202496,1.5129682997118157
US,2021-01-02 05:22:33,37.45939802,-88.88165419,982,9,0,973,7908.51252315374,0.9164969450101832
US,2021-01-02 05:22:33,41.93842729,-88.42861412,41511,564,0,40947,7796.913240533956,1.3586760135867602
US,2021-01-02 05:22:33,41.13746989,-87.86205334,10678,152,0,10526,9719.466239464056,1.4234875444839858
US,2021-01-02 05:22:33,41.59081014,-88.42869583,8449,68,0,8381,6550.120164353826,0.8048289738430584
US,2021-01-02 05:22:33,40.93148779,-90.21330340000002,4059,104,0,3955,8167.166341375077,2.5622074402562207
US,2021-01-02 05:22:33,41.34426129999999,-88.88633881,8363,186,0,8177,7695.8470216897185,2.224082267129021
US,2021-01-02 05:22:33,42.3224907,-88.00367925,48300,763,0,47537,6934.324908296066,1.579710144927536
US,2021-01-02 05:22:33,38.71987914,-87.72884035,1985,20,0,1965,12661.053705829823,1.0075566750629723
US,2021-01-02 05:22:33,41.74583951,-89.29977132,2707,30,0,2677,7939.347724073205,1.1082379017362394
US,2021-01-02 05:22:33,40.89188292,-88.55784752,3140,51,0,3089,8808.34829443447,1.624203821656051
US,2021-01-02 05:22:33,40.12581572,-89.36638784,2705,39,0,2666,9452.093088266129,1.4417744916820705
US,2021-01-02 05:22:33,39.86064913,-88.96342505,7959,163,0,7796,7652.222403830437,2.0479959793943965
US,2021-01-02 05:22:33,39.26119767,-89.92424028,3273,60,0,3213,7285.313626853047,1.833180568285976
US,2021-01-02 05:22:33,38.83042506,-89.90422563,21054,341,0,20713,8006.358236426002,1.619644723092999
US,2021-01-02 05:22:33,38.64963204,-88.91899208,3548,97,0,3451,9536.35264077409,2.733934611048478
US,2021-01-02 05:22:33,41.0327901,-89.34510444,578,8,0,570,5053.331001923413,1.3840830449826989
US,2021-01-02 05:22:33,40.23917274,-89.91824452,1026,37,0,989,7680.215584998878,3.606237816764133
US,2021-01-02 05:22:33,37.22078441,-88.71036614,893,26,0,867,6484.170781295382,2.9115341545352744
US,2021-01-02 05:22:33,40.45674722,-90.67775541,1978,35,0,1943,6663.971430496597,1.769464105156724
US,2021-01-02 05:22:33,42.32451172,-88.45248227,19128,204,0,18924,6214.949930793375,1.066499372647428
US,2021-01-02 05:22:33,40.48996987,-88.84621113,11621,97,0,11524,6775.421678317602,0.8346958093107306
US,2021-01-02 05:22:33,40.02742725,-89.80246001,729,6,0,723,5977.369629386684,0.823045267489712
US,2021-01-02 05:22:33,41.20596782,-90.74290052,1069,24,0,1045,6924.920645203084,2.245088868101029
US,2021-01-02 05:22:33,38.27594376,-90.17761038,3135,59,0,3076,9051.014810751509,1.881977671451356
US,2021-01-02 05:22:33,39.23198845,-89.47809254,2166,22,0,2144,7623.002745125642,1.0156971375807942
US,2021-01-02 05:22:33,39.71654544,-90.20255104,3007,65,0,2942,8933.983005526175,2.161622879946791
US,2021-01-02 05:22:33,39.64187451,-88.62099969,1260,19,0,1241,8689.055927177436,1.507936507936508
US,2021-01-02 05:22:33,42.04165196,-89.32184679,4102,59,0,4043,8099.836107655549,1.4383227693807898
US,2021-01-02 05:22:33,35.768908300181025,-71.11371388385798,19,0,0,19,5738.940929020448,0.0
US,2021-01-02 05:22:33,40.78702156,-89.76078901,13172,193,0,12979,7351.307909967128,1.4652292742180382
US,2021-01-02 05:22:33,38.08510853,-89.36856219,2185,44,0,2141,10446.548097150508,2.013729977116705
US,2021-01-02 05:22:33,40.01360584,-88.59319339,1046,7,0,1039,6399.90210474792,0.6692160611854685
US,2021-01-02 05:22:33,39.62265059,-90.8877017,1395,38,0,1357,8964.719491035281,2.7240143369175627
US,2021-01-02 05:22:33,37.41391284,-88.56152109,196,1,0,195,4692.362939909026,0.5102040816326531
US,2021-01-02 05:22:33,37.22631423,-89.13085001,560,3,0,557,10496.71977507029,0.5357142857142857
US,2021-01-02 05:22:33,41.2013541,-89.2869272,319,0,0,319,5558.459661962014,0.0
US,2021-01-02 05:22:33,38.05095369,-89.82512254,3324,43,0,3281,10458.750235982632,1.2936221419975933
US,2021-01-02 05:22:33,38.71240969,-88.08475366,1309,31,0,1278,8438.084187455683,2.368220015278838
US,2021-01-02 05:22:33,41.46613806,-90.57042164,11014,223,0,10791,7762.95293877177,2.024695841656074
US,2021-01-02 05:22:33,37.75332999,-88.54119706,1764,31,0,1733,7509.258865097271,1.7573696145124718
US,2021-01-02 05:22:33,39.75836914,-89.65872023,13219,176,0,13043,6790.3961535300405,1.3314168999167864
US,2021-01-02 05:22:33,40.1571798,-90.61114163,543,3,0,540,8023.0496453900705,0.5524861878453039
US,2021-01-02 05:22:33,39.6429169,-90.47814431,327,1,0,326,6604.7263179155725,0.3058103975535168
US,2021-01-02 05:22:33,39.39133527,-88.80611122,1793,31,0,1762,8287.880188592031,1.7289459007250418
US,2021-01-02 05:22:33,38.46996033,-89.93063427,19050,329,0,18721,7335.782444952751,1.727034120734908
US,2021-01-02 05:22:33,41.09309773,-89.79745866,449,19,0,430,8405.091725945338,4.23162583518931
US,2021-01-02 05:22:33,42.35129217,-89.662598,3242,46,0,3196,7285.720706548609,1.418877236273905
US,2021-01-02 05:22:33,40.50716185,-89.51404662,10431,172,0,10259,7914.08389793859,1.6489310708465152
US,2021-01-02 05:22:33,35.768908300181025,-71.11371388385798,145,1488,0,0,5738.940929020448,1026.2068965517242
US,2021-01-02 05:22:33,37.47119609,-89.25548938,1697,29,0,1668,10190.356091995436,1.708898055391868
US,2021-01-02 05:22:33,40.18417171,-87.73384359,6429,75,0,6354,8486.232477098129,1.1665888940737283
US,2021-01-02 05:22:33,38.44272901,-87.84922065,1048,11,0,1037,9097.222222222224,1.049618320610687
US,2021-01-02 05:22:33,40.84925021,-90.6147432,1496,34,0,1462,8881.500831156494,2.272727272727273
US,2021-01-02 05:22:33,38.35309213,-89.40982703,1225,18,0,1207,8821.199683156909,1.469387755102041
US,2021-01-02 05:22:33,38.42955355,-88.42586459,1336,40,0,1296,8239.284613012642,2.9940119760479043
US,2021-01-02 05:22:33,38.08706198,-88.17657461,1122,20,0,1102,8288.394769889932,1.7825311942959
US,2021-01-02 05:22:33,41.75509713,-89.91556058,4828,124,0,4704,8750.339827820571,2.568351284175642
US,2021-01-02 05:22:33,41.44619267,-87.97862712,52293,724,0,51569,7570.543603047733,1.3845065305107758
US,2021-01-02 05:22:33,37.73033511,-88.92994027,5316,98,0,5218,7982.341546916527,1.8434913468773515
US,2021-01-02 05:22:33,42.33641854,-89.16085327,24019,344,0,23675,8500.134479000042,1.4321995087222616
US,2021-01-02 05:22:33,40.78579374,-89.20973757,2786,47,0,2739,7244.078109155204,1.6870064608758075
US,2021-01-02 05:22:33,40.7457653,-84.93671406,2645,40,0,2605,7393.017860636722,1.5122873345935728
US,2021-01-02 05:22:33,41.09194313,-85.06800636,28274,507,0,27767,7454.277496117838,1.7931668670863692
US,2021-01-02 05:22:33,39.20744865,-85.89558181,5522,111,0,5411,6591.150526981702,2.0101412531691416
US,2021-01-02 05:22:33,40.60626947,-87.31093999,753,10,0,743,8607.681755829904,1.3280212483399734
US,2021-01-02 05:22:33,40.47388153,-85.32499702,895,24,0,871,7611.838748086409,2.681564245810056
US,2021-01-02 05:22:33,40.0509304,-86.46841646,4541,71,0,4470,6693.395044440841,1.563532261616384
US,2021-01-02 05:22:33,39.19605589,-86.22868909,752,11,0,741,4982.772329711105,1.4627659574468086
US,2021-01-02 05:22:33,40.580783200000006,-86.56198812,1354,14,0,1340,6684.109196820852,1.03397341211226
US,2021-01-02 05:22:33,40.76135835,-86.34830753,4244,64,0,4180,11260.580010082518,1.5080113100848256
US,2021-01-02 05:22:33,38.48015445,-85.70510334,8544,125,0,8419,7222.194045747325,1.4630149812734083
US,2021-01-02 05:22:33,39.39561833,-87.11723506,1887,38,0,1849,7195.424213536701,2.0137784843667195
US,2021-01-02 05:22:33,40.30319754,-86.47277257,3240,37,0,3203,10000.30865150159,1.1419753086419753
US,2021-01-02 05:22:33,38.28814402,-86.44518825,602,11,0,591,5691.594970218398,1.8272425249169435
US,2021-01-02 05:22:33,38.70186039,-87.07185406,2299,73,0,2226,6893.346526341039,3.1752936059156154
US,2021-01-02 05:22:33,41.39804622,-84.99906934,3014,68,0,2946,6932.7199539965495,2.2561380225613803
US,2021-01-02 05:22:33,39.14647946,-84.97333539,3877,48,0,3829,7838.974483400057,1.2380706732009286
US,2021-01-02 05:22:33,39.30712658,-85.50087166,2135,77,0,2058,8038.706276591739,3.60655737704918
US,2021-01-02 05:22:33,40.22787247,-85.39732772,7712,146,0,7566,6756.9106759539145,1.8931535269709543
US,2021-01-02 05:22:33,38.36597551,-86.87924170000002,4704,62,0,4642,11007.11344065893,1.3180272108843538
US,2021-01-02 05:22:33,41.59761169,-85.85875695,22792,356,0,22436,11045.793128849817,1.561951561951562
US,2021-01-02 05:22:33,39.63684962,-85.17797541,2219,45,0,2174,9605.228984503508,2.0279405137449302
US,2021-01-02 05:22:33,38.32117957,-85.90385377,5197,119,0,5078,6618.527291714424,2.289782566865499
US,2021-01-02 05:22:33,40.12361933,-87.24217689,1546,31,0,1515,9457.971369142298,2.0051746442432083
US,2021-01-02 05:22:33,39.4142482,-85.06062647,1245,30,0,1215,5470.603743738466,2.409638554216868
US,2021-01-02 05:22:33,41.0469907,-86.26252745,1411,34,0,1377,7064.183438470011,2.409638554216868
US,2021-01-02 05:22:33,38.30393723,-87.58054938,3059,72,0,2987,9088.20820582905,2.353710362863681
US,2021-01-02 05:22:33,40.51587228,-85.65468702,5042,121,0,4921,7666.225729447004,2.3998413328044426
US,2021-01-02 05:22:33,39.03630547,-86.96223202,1966,61,0,1905,6158.761982331934,3.1027466937945065
US,2021-01-02 05:22:33,40.07306535,-86.05244729,24249,316,0,23933,7174.026880781987,1.3031465215060414
US,2021-01-02 05:22:33,39.82304555,-85.77566351,5246,89,0,5157,6711.18616313581,1.6965306900495616
US,2021-01-02 05:22:33,38.19467379,-86.10948271,2693,39,0,2654,6646.920893496236,1.448199034533977
US,2021-01-02 05:22:33,39.76719009,-86.51037283,11661,228,0,11433,6846.885990922488,1.9552354000514536
US,2021-01-02 05:22:33,39.93029017,-85.39625719,4296,63,0,4233,8955.223880597016,1.4664804469273742
US,2021-01-02 05:22:33,40.48527731,-86.11351892,6723,136,0,6587,8144.747044000775,2.022906440577123
US,2021-01-02 05:22:33,40.82907273,-85.48822092,2477,47,0,2430,6782.584884994523,1.897456600726685
US,2021-01-02 05:22:33,38.90915820000001,-86.03851889,3788,54,0,3734,8564.1292306301,1.4255543822597676
US,2021-01-02 05:22:33,41.02078733,-87.11553319,2491,33,0,2458,7422.084500327752,1.3247691690084304
US,2021-01-02 05:22:33,40.43781032,-85.00576229,1511,24,0,1487,7393.814836562929,1.588352084712111
US,2021-01-02 05:22:33,38.78576239,-85.43633383,2185,50,0,2135,6763.030828277826,2.288329519450801
US,2021-01-02 05:22:33,38.99588883,-85.62710784,1708,36,0,1672,6158.283756985758,2.107728337236534
US,2021-01-02 05:22:33,39.48994426,-86.10149107,12309,265,0,12044,7782.280753886715,2.1528962547729305
US,2021-01-02 05:22:33,38.68861576,-87.4194665,2938,71,0,2867,8028.638574629721,2.4166099387338327
US,2021-01-02 05:22:33,41.24521668,-85.86312322,6884,82,0,6802,8663.914619412002,1.1911679256246368
US,2021-01-02 05:22:33,41.64232188,-85.42674232,2059,63,0,1996,5197.657393850659,3.05973773676542
US,2021-01-02 05:22:33,41.54366008,-86.74072188,7650,150,0,7500,6961.633663366337,1.96078431372549
US,2021-01-02 05:22:33,41.41874274,-87.38277575,40230,697,0,39533,8286.42225531573,1.7325379070345512
US,2021-01-02 05:22:33,38.84112637,-86.48361629,3338,80,0,3258,7357.284549261627,2.396644697423607
US,2021-01-02 05:22:33,40.16143691,-85.71964711,9071,225,0,8846,7000.902993771659,2.4804321464006174
US,2021-01-02 05:22:33,39.78163624,-86.13826325,71487,1300,0,70187,7411.189510067573,1.8185124568103288
US,2021-01-02 05:22:33,41.32467367,-86.26185087,4519,87,0,4432,9769.121016905185,1.9252046913033856
US,2021-01-02 05:22:33,38.7099921,-86.80373186,601,12,0,589,5860.5558264261335,1.9966722129783692
US,2021-01-02 05:22:33,40.76940965,-86.04525048,2758,39,0,2719,7765.514134474602,1.414068165337201
US,2021-01-02 05:22:33,39.16130004,-86.52414358,8075,116,0,7959,5440.238225168597,1.436532507739938
US,2021-01-02 05:22:33,40.04034823,-86.89335024,2889,65,0,2824,7535.6043612082,2.249913464866736
US,2021-01-02 05:22:33,39.47899078,-86.44573375,4354,88,0,4266,6176.850288697528,2.0211299954065227
US,2021-01-02 05:22:33,40.95610449,-87.39635768,831,24,0,807,5942.505720823799,2.888086642599278
US,2021-01-02 05:22:33,41.39672484,-85.41966713,4081,63,0,4018,8547.67091152815,1.5437392795883362
US,2021-01-02 05:22:33,38.955305,-84.96515993,400,10,0,390,6808.510638297872,2.5
US,2021-01-02 05:22:33,38.54118920000001,-86.49523093,1245,33,0,1212,6337.167871322406,2.6506024096385543
US,2021-01-02 05:22:33,39.31145587,-86.83900724,1344,37,0,1307,6461.849127361892,2.7529761904761907
US,2021-01-02 05:22:33,39.77202286,-87.20375833,1175,12,0,1163,6937.474168979158,1.0212765957446808
US,2021-01-02 05:22:33,38.07809328,-86.63741946,1212,23,0,1189,6322.708539829934,1.8976897689768977
US,2021-01-02 05:22:33,38.40112197,-87.23574907,947,28,0,919,7643.877633384454,2.956705385427666
US,2021-01-02 05:22:33,41.45986947,-87.06848888,12948,204,0,12744,7599.0821003703295,1.5755329008341057
US,2021-01-02 05:22:33,38.02097333,-87.86480429,1941,27,0,1914,7633.617807842058,1.3910355486862442
US,2021-01-02 05:22:33,41.04166107,-86.69890683,858,34,0,824,6945.681211041852,3.962703962703962
US,2021-01-02 05:22:33,39.66437981,-86.84517605,2489,39,0,2450,6623.908878007239,1.566894335074327
